date,tourney,surface,round,playerA,playerB,rankA,rankB,oddsA,oddsB,score,comment,source_file,gender,winner,playerA_norm,playerB_norm,pA_implied_fair,pB_implied_fair
2025-02-28,Abierto Mexicano,Hard,Quarterfinals,Shapovalov D.,Giron M.,32,52.0,1.53,2.71,,Completed,2025_2025.csv,U,A,shapovalov d.,giron m.,0.6391509433962265,0.3608490566037736
2025-02-28,Abierto Mexicano,Hard,Quarterfinals,Davidovich Fokina A.,Pacheco Mendez R.,48,356.0,1.12,7.54,,Completed,2025_2025.csv,U,A,davidovich fokina a.,pacheco mendez r.,0.8706697459584296,0.12933025404157047
2025-02-28,Chile Open,Clay,Quarterfinals,Djere L.,Faria J.,103,87.0,1.32,3.74,,Completed,2025_2025.csv,U,A,djere l.,faria j.,0.7391304347826088,0.2608695652173913
2025-02-28,Chile Open,Clay,Quarterfinals,Cerundolo F.,Etcheverry T.,26,43.0,1.9,2.01,,Completed,2025_2025.csv,U,A,cerundolo f.,etcheverry t.,0.5140664961636828,0.48593350383631717
2025-02-28,Chile Open,Clay,Quarterfinals,Ugo Carabelli C.,Coria F.,69,136.0,1.81,2.12,,Completed,2025_2025.csv,U,A,ugo carabelli c.,coria f.,0.539440203562341,0.460559796437659
2025-02-28,Dubai Tennis Championships,Hard,Semifinals,Auger-Aliassime F.,Halys Q.,21,77.0,1.28,4.09,,Completed,2025_2025.csv,U,A,auger-aliassime f.,halys q.,0.7616387337057728,0.2383612662942272
2025-02-28,Dubai Tennis Championships,Hard,Semifinals,Tsitsipas S.,Griekspoor T.,11,47.0,1.67,2.35,,Completed,2025_2025.csv,U,A,tsitsipas s.,griekspoor t.,0.5845771144278608,0.4154228855721393
2025-03-01,Abierto Mexicano,Hard,Semifinals,Machac T.,Nakashima B.,25,42.0,1.55,2.63,,Completed,2025_2025.csv,U,A,machac t.,nakashima b.,0.6291866028708134,0.37081339712918665
2025-03-01,Abierto Mexicano,Hard,Semifinals,Davidovich Fokina A.,Shapovalov D.,48,32.0,2.45,1.62,,Completed,2025_2025.csv,U,A,davidovich fokina a.,shapovalov d.,0.39803439803439805,0.601965601965602
2025-03-01,Chile Open,Clay,Quarterfinals,Baez S.,Dzumhur D.,31,90.0,1.29,4.04,,Completed,2025_2025.csv,U,A,baez s.,dzumhur d.,0.7579737335834897,0.24202626641651037
2025-03-01,Chile Open,Clay,Semifinals,Djere L.,Cerundolo F.,103,26.0,2.36,1.67,,Completed,2025_2025.csv,U,A,djere l.,cerundolo f.,0.4143920595533499,0.5856079404466502
2025-03-01,Chile Open,Clay,Semifinals,Baez S.,Ugo Carabelli C.,31,69.0,1.37,3.41,,Completed,2025_2025.csv,U,A,baez s.,ugo carabelli c.,0.7133891213389122,0.28661087866108786
2025-03-01,Dubai Tennis Championships,Hard,The Final,Tsitsipas S.,Auger-Aliassime F.,11,21.0,1.72,2.25,,Completed,2025_2025.csv,U,A,tsitsipas s.,auger-aliassime f.,0.566750629722922,0.4332493702770781
2025-03-02,Abierto Mexicano,Hard,The Final,Machac T.,Davidovich Fokina A.,25,48.0,1.75,2.21,,Completed,2025_2025.csv,U,A,machac t.,davidovich fokina a.,0.5580808080808081,0.44191919191919193
2025-03-02,Chile Open,Clay,The Final,Djere L.,Baez S.,103,31.0,2.24,1.74,,Completed,2025_2025.csv,U,A,djere l.,baez s.,0.4371859296482412,0.5628140703517588
2025-03-05,BNP Paribas Open,Hard,1st Round,Nishikori K.,Munar J.,76,58.0,1.79,2.13,,Completed,2025_2025.csv,U,A,nishikori k.,munar j.,0.5433673469387755,0.4566326530612245
2025-03-05,BNP Paribas Open,Hard,1st Round,Boyer T.,Vukic A.,117,64.0,2.07,1.83,,Completed,2025_2025.csv,U,A,boyer t.,vukic a.,0.46923076923076923,0.5307692307692307
2025-03-05,BNP Paribas Open,Hard,1st Round,Seyboth Wild T.,Muller A.,91,44.0,2.41,1.63,,Completed,2025_2025.csv,U,A,seyboth wild t.,muller a.,0.4034653465346535,0.5965346534653466
2025-03-05,BNP Paribas Open,Hard,1st Round,O Connell C.,Carballes Baena R.,75,52.0,1.82,2.08,,Completed,2025_2025.csv,U,A,o connell c.,carballes baena r.,0.5333333333333333,0.4666666666666667
2025-03-05,BNP Paribas Open,Hard,1st Round,Griekspoor T.,Kecmanovic M.,43,49.0,2.07,1.83,,Completed,2025_2025.csv,U,A,griekspoor t.,kecmanovic m.,0.46923076923076923,0.5307692307692307
2025-03-05,BNP Paribas Open,Hard,1st Round,Bu Y.,Basavareddy N.,71,101.0,2.73,1.51,,Completed,2025_2025.csv,U,A,bu y.,basavareddy n.,0.35613207547169806,0.6438679245283019
2025-03-05,BNP Paribas Open,Hard,1st Round,Marozsan F.,Martinez P.,54,41.0,1.53,2.65,,Completed,2025_2025.csv,U,A,marozsan f.,martinez p.,0.6339712918660287,0.3660287081339713
2025-03-05,BNP Paribas Open,Hard,1st Round,Smith C.,Cobolli F.,261,40.0,2.21,1.74,,Completed,2025_2025.csv,U,A,smith c.,cobolli f.,0.44050632911392407,0.5594936708860759
2025-03-05,BNP Paribas Open,Hard,1st Round,Dzumhur D.,Bautista Agut R.,84,50.0,2.23,1.72,,Completed,2025_2025.csv,U,A,dzumhur d.,bautista agut r.,0.43544303797468353,0.5645569620253165
2025-03-05,BNP Paribas Open,Hard,1st Round,Safiullin R.,Opelka R.,69,114.0,2.03,1.86,,Completed,2025_2025.csv,U,A,safiullin r.,opelka r.,0.47814910025706947,0.5218508997429305
2025-03-06,BNP Paribas Open,Hard,1st Round,Giron M.,Basilashvili N.,48,152.0,1.4,3.17,,Completed,2025_2025.csv,U,A,giron m.,basilashvili n.,0.6936542669584246,0.3063457330415755
2025-03-06,BNP Paribas Open,Hard,1st Round,Bergs Z.,Quinn E.,53,137.0,1.62,2.43,,Completed,2025_2025.csv,U,A,bergs z.,quinn e.,0.6,0.39999999999999997
2025-03-06,BNP Paribas Open,Hard,1st Round,Moutet C.,Thompson J.,79,38.0,1.88,2.01,,Completed,2025_2025.csv,U,A,moutet c.,thompson j.,0.5167095115681234,0.4832904884318767
2025-03-06,BNP Paribas Open,Hard,1st Round,Norrie C.,Nardi L.,77,67.0,1.58,2.52,,Completed,2025_2025.csv,U,A,norrie c.,nardi l.,0.6146341463414634,0.3853658536585366
2025-03-06,BNP Paribas Open,Hard,1st Round,Watanuki Y.,Bublik A.,349,82.0,2.27,1.7,,Completed,2025_2025.csv,U,A,watanuki y.,bublik a.,0.4282115869017632,0.5717884130982368
2025-03-06,BNP Paribas Open,Hard,1st Round,Hijikata R.,Shevchenko A.,83,98.0,2.26,1.7,,Completed,2025_2025.csv,U,A,hijikata r.,shevchenko a.,0.42929292929292934,0.5707070707070707
2025-03-06,BNP Paribas Open,Hard,1st Round,Fonseca J.,Fearnley J.,80,81.0,1.32,3.68,,Completed,2025_2025.csv,U,A,fonseca j.,fearnley j.,0.7360000000000001,0.264
2025-03-06,BNP Paribas Open,Hard,1st Round,Brooksby J.,Bonzi B.,937,62.0,1.87,2.02,,Completed,2025_2025.csv,U,A,brooksby j.,bonzi b.,0.5192802056555269,0.48071979434447304
2025-03-06,BNP Paribas Open,Hard,1st Round,Mensik J.,Etcheverry T.,57,45.0,1.57,2.55,,Completed,2025_2025.csv,U,A,mensik j.,etcheverry t.,0.6189320388349514,0.3810679611650486
2025-03-06,BNP Paribas Open,Hard,1st Round,McDonald M.,Davidovich Fokina A.,109,39.0,2.79,1.49,,Completed,2025_2025.csv,U,A,mcdonald m.,davidovich fokina a.,0.34813084112149534,0.6518691588785047
2025-03-06,BNP Paribas Open,Hard,1st Round,Diallo G.,Zhang Zh.,88,51.0,,,,Completed,2025_2025.csv,U,A,diallo g.,zhang zh.,,
2025-03-06,BNP Paribas Open,Hard,1st Round,Gigante M.,Baez S.,217,34.0,2.15,1.78,,Completed,2025_2025.csv,U,A,gigante m.,baez s.,0.4529262086513995,0.5470737913486006
2025-03-06,BNP Paribas Open,Hard,1st Round,Arnaldi M.,Kovacevic A.,35,94.0,1.39,3.22,,Completed,2025_2025.csv,U,A,arnaldi m.,kovacevic a.,0.6984815618221258,0.3015184381778741
2025-03-06,BNP Paribas Open,Hard,1st Round,Monfils G.,Struff J.L.,42,46.0,1.57,2.54,,Completed,2025_2025.csv,U,A,monfils g.,struff j.l.,0.6180048661800486,0.3819951338199513
2025-03-07,BNP Paribas Open,Hard,1st Round,Gaston H.,Darderi L.,93,60.0,1.56,2.57,,Completed,2025_2025.csv,U,A,gaston h.,darderi l.,0.6222760290556901,0.37772397094431
2025-03-07,BNP Paribas Open,Hard,1st Round,Borges N.,Rinderknech A.,36,73.0,1.37,3.33,,Completed,2025_2025.csv,U,A,borges n.,rinderknech a.,0.7085106382978724,0.2914893617021277
2025-03-07,BNP Paribas Open,Hard,1st Round,Goffin D.,Sonego L.,56,37.0,2.1,1.81,,Completed,2025_2025.csv,U,A,goffin d.,sonego l.,0.4629156010230179,0.5370843989769821
2025-03-07,BNP Paribas Open,Hard,1st Round,Walton A.,Zeppieri G.,96,394.0,1.72,2.23,,Completed,2025_2025.csv,U,A,walton a.,zeppieri g.,0.5645569620253165,0.43544303797468353
2025-03-07,BNP Paribas Open,Hard,1st Round,Lajovic D.,Tu L.,108,177.0,1.9,1.98,,Completed,2025_2025.csv,U,A,lajovic d.,tu l.,0.5103092783505154,0.4896907216494846
2025-03-07,BNP Paribas Open,Hard,1st Round,Halys Q.,Carreno Busta P.,59,112.0,2.5,1.59,,Completed,2025_2025.csv,U,A,halys q.,carreno busta p.,0.38875305623471884,0.6112469437652811
2025-03-07,BNP Paribas Open,Hard,1st Round,Navone M.,Tien L.,63,68.0,3.4,1.36,,Completed,2025_2025.csv,U,A,navone m.,tien l.,0.28571428571428575,0.7142857142857143
2025-03-07,BNP Paribas Open,Hard,2nd Round,Humbert U.,Nishikori K.,19,76.0,1.39,3.25,,Completed,2025_2025.csv,U,A,humbert u.,nishikori k.,0.7004310344827586,0.2995689655172413
2025-03-07,BNP Paribas Open,Hard,2nd Round,Griekspoor T.,Zverev A.,43,2.0,3.76,1.31,,Completed,2025_2025.csv,U,A,griekspoor t.,zverev a.,0.2583826429980276,0.7416173570019724
2025-03-07,BNP Paribas Open,Hard,2nd Round,Paul T.,Boyer T.,11,117.0,1.11,8.07,,Completed,2025_2025.csv,U,A,paul t.,boyer t.,0.8790849673202615,0.12091503267973858
2025-03-07,BNP Paribas Open,Hard,2nd Round,Popyrin A.,Bergs Z.,27,53.0,1.92,1.97,,Completed,2025_2025.csv,U,A,popyrin a.,bergs z.,0.5064267352185091,0.493573264781491
2025-03-07,BNP Paribas Open,Hard,2nd Round,Norrie C.,Lehecka J.,77,24.0,2.4,1.63,,Completed,2025_2025.csv,U,A,norrie c.,lehecka j.,0.4044665012406948,0.5955334987593052
2025-03-07,BNP Paribas Open,Hard,2nd Round,Giron M.,Ruud C.,48,5.0,2.45,1.61,,Completed,2025_2025.csv,U,A,giron m.,ruud c.,0.39655172413793105,0.6034482758620691
2025-03-07,BNP Paribas Open,Hard,2nd Round,Berrettini M.,O Connell C.,29,75.0,1.23,4.68,,Completed,2025_2025.csv,U,A,berrettini m.,o connell c.,0.7918781725888324,0.2081218274111675
2025-03-07,BNP Paribas Open,Hard,2nd Round,Musetti L.,Safiullin R.,16,69.0,1.87,2.03,,Completed,2025_2025.csv,U,A,musetti l.,safiullin r.,0.5205128205128204,0.47948717948717956
2025-03-07,BNP Paribas Open,Hard,2nd Round,Michelsen A.,Smith C.,32,261.0,1.43,3.01,,Completed,2025_2025.csv,U,A,michelsen a.,smith c.,0.677927927927928,0.32207207207207206
2025-03-08,BNP Paribas Open,Hard,2nd Round,Rune H.,Moutet C.,13,79.0,1.4,3.11,,Completed,2025_2025.csv,U,A,rune h.,moutet c.,0.6895787139689579,0.31042128603104213
2025-03-08,BNP Paribas Open,Hard,2nd Round,Tsitsipas S.,Seyboth Wild T.,9,91.0,1.26,4.2,,Completed,2025_2025.csv,U,A,tsitsipas s.,seyboth wild t.,0.7692307692307693,0.23076923076923078
2025-03-08,BNP Paribas Open,Hard,2nd Round,Fils A.,Diallo G.,21,88.0,1.67,2.31,,Completed,2025_2025.csv,U,A,fils a.,diallo g.,0.5804020100502513,0.41959798994974873
2025-03-08,BNP Paribas Open,Hard,2nd Round,Medvedev D.,Bu Y.,6,71.0,1.24,4.44,,Completed,2025_2025.csv,U,A,medvedev d.,bu y.,0.7816901408450704,0.21830985915492954
2025-03-08,BNP Paribas Open,Hard,2nd Round,Tiafoe F.,Dzumhur D.,17,84.0,1.27,4.14,,Completed,2025_2025.csv,U,A,tiafoe f.,dzumhur d.,0.7652495378927912,0.2347504621072089
2025-03-08,BNP Paribas Open,Hard,2nd Round,Fritz T.,Gigante M.,4,217.0,1.09,9.06,,Completed,2025_2025.csv,U,A,fritz t.,gigante m.,0.8926108374384236,0.10738916256157635
2025-03-08,BNP Paribas Open,Hard,2nd Round,Brooksby J.,Auger-Aliassime F.,937,18.0,3.82,1.3,,Completed,2025_2025.csv,U,A,brooksby j.,auger-aliassime f.,0.25390625000000006,0.74609375
2025-03-08,BNP Paribas Open,Hard,2nd Round,Tabilo A.,Lajovic D.,31,108.0,2.09,1.82,,Completed,2025_2025.csv,U,A,tabilo a.,lajovic d.,0.46547314578005117,0.5345268542199487
2025-03-08,BNP Paribas Open,Hard,2nd Round,Draper J.,Fonseca J.,14,80.0,1.6,2.48,,Completed,2025_2025.csv,U,A,draper j.,fonseca j.,0.6078431372549019,0.39215686274509803
2025-03-08,BNP Paribas Open,Hard,2nd Round,Arnaldi M.,Rublev A.,35,8.0,2.89,1.47,,Completed,2025_2025.csv,U,A,arnaldi m.,rublev a.,0.3371559633027523,0.6628440366972478
2025-03-08,BNP Paribas Open,Hard,2nd Round,Shapovalov D.,Walton A.,28,96.0,1.3,3.81,,Completed,2025_2025.csv,U,A,shapovalov d.,walton a.,0.74559686888454,0.25440313111545987
2025-03-08,BNP Paribas Open,Hard,2nd Round,Cerundolo F.,McDonald M.,26,109.0,1.78,2.14,,Completed,2025_2025.csv,U,A,cerundolo f.,mcdonald m.,0.5459183673469388,0.4540816326530612
2025-03-08,BNP Paribas Open,Hard,2nd Round,Alcaraz C.,Halys Q.,3,59.0,1.07,11.28,,Completed,2025_2025.csv,U,A,alcaraz c.,halys q.,0.9133603238866397,0.08663967611336033
2025-03-08,BNP Paribas Open,Hard,2nd Round,Van De Zandschulp B.,Djokovic N.,85,7.0,8.0,1.11,,Completed,2025_2025.csv,U,A,van de zandschulp b.,djokovic n.,0.12184412733260155,0.8781558726673985
2025-03-08,BNP Paribas Open,Hard,2nd Round,Hurkacz H.,Gaston H.,22,93.0,1.26,4.28,,Completed,2025_2025.csv,U,A,hurkacz h.,gaston h.,0.7725631768953068,0.22743682310469315
2025-03-08,BNP Paribas Open,Hard,2nd Round,Nakashima B.,Hijikata R.,33,83.0,1.26,4.2,,Completed,2025_2025.csv,U,A,nakashima b.,hijikata r.,0.7692307692307693,0.23076923076923078
2025-03-09,BNP Paribas Open,Hard,2nd Round,Khachanov K.,Mensik J.,23,57.0,1.78,2.15,,Completed,2025_2025.csv,U,A,khachanov k.,mensik j.,0.5470737913486006,0.4529262086513995
2025-03-09,BNP Paribas Open,Hard,2nd Round,Dimitrov G.,Borges N.,15,36.0,2.26,1.7,,Completed,2025_2025.csv,U,A,dimitrov g.,borges n.,0.42929292929292934,0.5707070707070707
2025-03-09,BNP Paribas Open,Hard,2nd Round,Shelton B.,Navone M.,12,63.0,1.29,3.92,,Completed,2025_2025.csv,U,A,shelton b.,navone m.,0.7523992322456813,0.24760076775431863
2025-03-09,BNP Paribas Open,Hard,2nd Round,De Minaur A.,Goffin D.,10,56.0,1.17,5.69,,Completed,2025_2025.csv,U,A,de minaur a.,goffin d.,0.8294460641399416,0.17055393586005826
2025-03-09,BNP Paribas Open,Hard,2nd Round,Monfils G.,Korda S.,42,25.0,1.76,2.18,,Completed,2025_2025.csv,U,A,monfils g.,korda s.,0.5532994923857868,0.44670050761421315
2025-03-09,BNP Paribas Open,Hard,3rd Round,Paul T.,Norrie C.,11,77.0,1.31,3.8,,Completed,2025_2025.csv,U,A,paul t.,norrie c.,0.7436399217221136,0.25636007827788654
2025-03-09,BNP Paribas Open,Hard,3rd Round,Griekspoor T.,Mpetshi G.,43,30.0,1.72,2.25,,Completed,2025_2025.csv,U,A,griekspoor t.,mpetshi g.,0.566750629722922,0.4332493702770781
2025-03-09,BNP Paribas Open,Hard,3rd Round,Giron M.,Popyrin A.,48,27.0,1.76,2.18,,Completed,2025_2025.csv,U,A,giron m.,popyrin a.,0.5532994923857868,0.44670050761421315
2025-03-09,BNP Paribas Open,Hard,3rd Round,Tsitsipas S.,Berrettini M.,9,29.0,2.03,1.88,,Completed,2025_2025.csv,U,A,tsitsipas s.,berrettini m.,0.4808184143222507,0.5191815856777493
2025-03-09,BNP Paribas Open,Hard,3rd Round,Rune H.,Humbert U.,13,19.0,2.03,1.88,,Completed,2025_2025.csv,U,A,rune h.,humbert u.,0.4808184143222507,0.5191815856777493
2025-03-10,BNP Paribas Open,Hard,3rd Round,Fils A.,Musetti L.,21,16.0,1.8,2.13,,Completed,2025_2025.csv,U,A,fils a.,musetti l.,0.5419847328244275,0.45801526717557256
2025-03-10,BNP Paribas Open,Hard,3rd Round,Watanuki Y.,Tiafoe F.,349,17.0,3.09,1.43,,Completed,2025_2025.csv,U,A,watanuki y.,tiafoe f.,0.31637168141592925,0.6836283185840709
2025-03-10,BNP Paribas Open,Hard,3rd Round,Cerundolo F.,Van De Zandschulp B.,26,85.0,1.67,2.32,,Completed,2025_2025.csv,U,A,cerundolo f.,van de zandschulp b.,0.581453634085213,0.41854636591478694
2025-03-10,BNP Paribas Open,Hard,3rd Round,Draper J.,Brooksby J.,14,937.0,1.23,4.65,,Completed,2025_2025.csv,U,A,draper j.,brooksby j.,0.7908163265306122,0.20918367346938774
2025-03-10,BNP Paribas Open,Hard,3rd Round,De Minaur A.,Hurkacz H.,10,22.0,1.53,2.7,,Completed,2025_2025.csv,U,A,de minaur a.,hurkacz h.,0.6382978723404256,0.36170212765957444
2025-03-10,BNP Paribas Open,Hard,3rd Round,Fritz T.,Tabilo A.,4,31.0,1.15,6.55,,Completed,2025_2025.csv,U,A,fritz t.,tabilo a.,0.8506493506493507,0.14935064935064934
2025-03-10,BNP Paribas Open,Hard,3rd Round,Nakashima B.,Arnaldi M.,33,35.0,1.99,1.92,,Completed,2025_2025.csv,U,A,nakashima b.,arnaldi m.,0.49104859335038353,0.5089514066496164
2025-03-10,BNP Paribas Open,Hard,3rd Round,Shelton B.,Khachanov K.,12,23.0,1.71,2.25,,Completed,2025_2025.csv,U,A,shelton b.,khachanov k.,0.5681818181818182,0.4318181818181818
2025-03-11,BNP Paribas Open,Hard,3rd Round,Alcaraz C.,Shapovalov D.,3,28.0,1.18,5.66,,Completed,2025_2025.csv,U,A,alcaraz c.,shapovalov d.,0.827485380116959,0.17251461988304093
2025-03-11,BNP Paribas Open,Hard,3rd Round,Dimitrov G.,Monfils G.,15,42.0,2.0,1.9,,Completed,2025_2025.csv,U,A,dimitrov g.,monfils g.,0.4871794871794872,0.5128205128205129
2025-03-11,BNP Paribas Open,Hard,4th Round,Griekspoor T.,Watanuki Y.,43,349.0,1.45,2.99,,Completed,2025_2025.csv,U,A,griekspoor t.,watanuki y.,0.6734234234234234,0.32657657657657657
2025-03-11,BNP Paribas Open,Hard,4th Round,Rune H.,Tsitsipas S.,13,9.0,2.42,1.64,,Completed,2025_2025.csv,U,A,rune h.,tsitsipas s.,0.4039408866995074,0.5960591133004925
2025-03-11,BNP Paribas Open,Hard,4th Round,Fils A.,Giron M.,21,48.0,1.62,2.46,,Completed,2025_2025.csv,U,A,fils a.,giron m.,0.6029411764705883,0.3970588235294118
2025-03-12,BNP Paribas Open,Hard,4th Round,Medvedev D.,Paul T.,6,11.0,1.85,2.06,,Completed,2025_2025.csv,U,A,medvedev d.,paul t.,0.526854219948849,0.4731457800511509
2025-03-12,BNP Paribas Open,Hard,4th Round,Shelton B.,Nakashima B.,12,33.0,1.58,2.56,,Completed,2025_2025.csv,U,A,shelton b.,nakashima b.,0.6183574879227054,0.38164251207729477
2025-03-12,BNP Paribas Open,Hard,4th Round,Cerundolo F.,De Minaur A.,26,10.0,4.02,1.29,,Completed,2025_2025.csv,U,A,cerundolo f.,de minaur a.,0.24293785310734467,0.7570621468926553
2025-03-12,BNP Paribas Open,Hard,4th Round,Draper J.,Fritz T.,14,4.0,1.84,2.08,,Completed,2025_2025.csv,U,A,draper j.,fritz t.,0.5306122448979592,0.46938775510204084
2025-03-13,BNP Paribas Open,Hard,4th Round,Alcaraz C.,Dimitrov G.,3,15.0,1.12,7.92,,Completed,2025_2025.csv,U,A,alcaraz c.,dimitrov g.,0.8761061946902654,0.12389380530973453
2025-03-13,BNP Paribas Open,Hard,Quarterfinals,Rune H.,Griekspoor T.,13,43.0,1.63,2.44,,Completed,2025_2025.csv,U,A,rune h.,griekspoor t.,0.5995085995085995,0.4004914004914005
2025-03-13,BNP Paribas Open,Hard,Quarterfinals,Medvedev D.,Fils A.,6,21.0,1.38,3.35,,Completed,2025_2025.csv,U,A,medvedev d.,fils a.,0.7082452431289641,0.2917547568710359
2025-03-14,BNP Paribas Open,Hard,Quarterfinals,Draper J.,Shelton B.,14,12.0,1.53,2.7,,Completed,2025_2025.csv,U,A,draper j.,shelton b.,0.6382978723404256,0.36170212765957444
2025-03-14,BNP Paribas Open,Hard,Quarterfinals,Alcaraz C.,Cerundolo F.,3,26.0,1.08,10.68,,Completed,2025_2025.csv,U,A,alcaraz c.,cerundolo f.,0.9081632653061225,0.09183673469387757
2025-03-15,BNP Paribas Open,Hard,Semifinals,Rune H.,Medvedev D.,13,6.0,2.63,1.56,,Completed,2025_2025.csv,U,A,rune h.,medvedev d.,0.3723150357995227,0.6276849642004773
2025-03-15,BNP Paribas Open,Hard,Semifinals,Draper J.,Alcaraz C.,14,3.0,3.68,1.33,,Completed,2025_2025.csv,U,A,draper j.,alcaraz c.,0.2654690618762475,0.7345309381237526
2025-03-16,BNP Paribas Open,Hard,The Final,Draper J.,Rune H.,14,13.0,1.56,2.61,,Completed,2025_2025.csv,U,A,draper j.,rune h.,0.6258992805755395,0.37410071942446044
2025-03-19,Miami Open,Hard,1st Round,Goffin D.,Vukic A.,55,77.0,1.64,2.39,,Completed,2025_2025.csv,U,A,goffin d.,vukic a.,0.5930521091811414,0.4069478908188585
2025-03-19,Miami Open,Hard,1st Round,Bublik A.,Baez S.,80,36.0,1.53,2.6,,Completed,2025_2025.csv,U,A,bublik a.,baez s.,0.62953995157385,0.37046004842615016
2025-03-19,Miami Open,Hard,1st Round,Hijikata R.,Medjedovic H.,86,73.0,3.11,1.41,,Completed,2025_2025.csv,U,A,hijikata r.,medjedovic h.,0.31194690265486724,0.6880530973451328
2025-03-19,Miami Open,Hard,1st Round,Schoolkate T.,Quinn E.,129,135.0,2.45,1.61,,Completed,2025_2025.csv,U,A,schoolkate t.,quinn e.,0.39655172413793105,0.6034482758620691
2025-03-19,Miami Open,Hard,1st Round,Monfils G.,Marozsan F.,46,59.0,1.46,2.92,,Completed,2025_2025.csv,U,A,monfils g.,marozsan f.,0.6666666666666667,0.33333333333333337
2025-03-19,Miami Open,Hard,1st Round,Cina F.,Comesana F.,441,67.0,3.15,1.4,,Completed,2025_2025.csv,U,A,cina f.,comesana f.,0.3076923076923077,0.6923076923076924
2025-03-19,Miami Open,Hard,1st Round,Tseng C.H.,Bellucci M.,115,72.0,2.88,1.47,,Completed,2025_2025.csv,U,A,tseng c.h.,bellucci m.,0.33793103448275863,0.6620689655172414
2025-03-19,Miami Open,Hard,1st Round,Ugo Carabelli C.,Holt B.,65,116.0,2.34,1.66,,Completed,2025_2025.csv,U,A,ugo carabelli c.,holt b.,0.415,0.585
2025-03-19,Miami Open,Hard,1st Round,Kyrgios N.,McDonald M.,892,101.0,2.98,1.44,,Completed,2025_2025.csv,U,A,kyrgios n.,mcdonald m.,0.3257918552036199,0.6742081447963801
2025-03-19,Miami Open,Hard,1st Round,Moutet C.,Blockx A.,76,163.0,1.68,2.31,,Completed,2025_2025.csv,U,A,moutet c.,blockx a.,0.5789473684210525,0.42105263157894735
2025-03-19,Miami Open,Hard,1st Round,Carballes Baena R.,O Connell C.,53,78.0,2.56,1.54,,Completed,2025_2025.csv,U,A,carballes baena r.,o connell c.,0.375609756097561,0.624390243902439
2025-03-19,Miami Open,Hard,1st Round,Kecmanovic M.,Kovacevic A.,48,79.0,1.6,2.49,,Completed,2025_2025.csv,U,A,kecmanovic m.,kovacevic a.,0.6088019559902201,0.3911980440097799
2025-03-19,Miami Open,Hard,1st Round,Muller A.,Sakamoto R.,41,330.0,1.48,2.75,,Completed,2025_2025.csv,U,A,muller a.,sakamoto r.,0.6501182033096927,0.3498817966903074
2025-03-19,Miami Open,Hard,1st Round,Munar J.,Rinderknech A.,56,74.0,1.66,2.35,,Completed,2025_2025.csv,U,A,munar j.,rinderknech a.,0.5860349127182045,0.4139650872817955
2025-03-20,Miami Open,Hard,1st Round,Spizzirri E.,Harris B.,134,107.0,1.65,2.36,,Completed,2025_2025.csv,U,A,spizzirri e.,harris b.,0.5885286783042394,0.4114713216957606
2025-03-20,Miami Open,Hard,1st Round,Halys Q.,Seyboth Wild T.,57,96.0,1.64,2.39,,Completed,2025_2025.csv,U,A,halys q.,seyboth wild t.,0.5930521091811414,0.4069478908188585
2025-03-20,Miami Open,Hard,1st Round,Bergs Z.,Borges N.,51,42.0,2.11,1.8,,Completed,2025_2025.csv,U,A,bergs z.,borges n.,0.46035805626598464,0.5396419437340153
2025-03-20,Miami Open,Hard,1st Round,Fearnley J.,Bonzi B.,83,63.0,1.48,2.84,,Completed,2025_2025.csv,U,A,fearnley j.,bonzi b.,0.6574074074074074,0.3425925925925926
2025-03-20,Miami Open,Hard,1st Round,Tirante T.A.,Cobolli F.,117,43.0,2.35,1.66,,Completed,2025_2025.csv,U,A,tirante t.a.,cobolli f.,0.4139650872817955,0.5860349127182045
2025-03-20,Miami Open,Hard,1st Round,Opelka R.,Eubanks C.,114,104.0,1.6,2.47,,Completed,2025_2025.csv,U,A,opelka r.,eubanks c.,0.6068796068796068,0.3931203931203931
2025-03-20,Miami Open,Hard,1st Round,Wong C.,Altmaier D.,182,82.0,3.38,1.36,,Completed,2025_2025.csv,U,A,wong c.,altmaier d.,0.2869198312236287,0.7130801687763713
2025-03-20,Miami Open,Hard,1st Round,Darderi L.,Martinez P.,61,40.0,2.59,1.56,,Completed,2025_2025.csv,U,A,darderi l.,martinez p.,0.3759036144578313,0.6240963855421686
